participant_id,platform_id,platform_label,eligible_platform,checklist_id,execution_mode,status,actual_result,evidence_id,evidence_path,captured_at
N/A_TECHNICAL_TEST,firefox-windows,Firefox / Windows,YES,GUI-MOBILE-LOGIN-010,LIVE_LOCAL_SUT,Fail,"Sign In touch target bounding box={""x"":24,""y"":320,""width"":342,""height"":39} CSS px.",T3-FIREFOX-WINDOWS-034,evidence/firefox-windows/034-mobile-login-baseline.png,2026-08-02T13:04:32.486Z
N/A_TECHNICAL_TEST,firefox-windows,Firefox / Windows,YES,GUI-MOBILE-LOGIN-005,LIVE_LOCAL_SUT,Pass,Invalid-login feedback visible=true.,T3-FIREFOX-WINDOWS-035,evidence/firefox-windows/035-mobile-login-invalid-feedback.png,2026-08-02T13:04:36.265Z
N/A_TECHNICAL_TEST,firefox-windows,Firefox / Windows,YES,GUI-MOBILE-LOGIN-006,LIVE_LOCAL_SUT,Pass,"After Quay Lại, home login control count=1.",T3-FIREFOX-WINDOWS-036,evidence/firefox-windows/036-mobile-login-back.png,2026-08-02T13:04:36.849Z
N/A_TECHNICAL_TEST,firefox-windows,Firefox / Windows,YES,GUI-MOBILE-LOGIN-007,LIVE_LOCAL_SUT,Pass,Registration heading visible after navigation=true.,T3-FIREFOX-WINDOWS-037,evidence/firefox-windows/037-mobile-register-navigation.png,2026-08-02T13:04:40.470Z
N/A_TECHNICAL_TEST,firefox-windows,Firefox / Windows,YES,GUI-MOBILE-LOGIN-008,LIVE_LOCAL_SUT,Pass,Forgot-password heading visible after navigation=true.,T3-FIREFOX-WINDOWS-038,evidence/firefox-windows/038-mobile-forgot-navigation.png,2026-08-02T13:04:44.010Z
N/A_TECHNICAL_TEST,firefox-windows,Firefox / Windows,YES,GUI-MOBILE-LOGIN-009,LIVE_LOCAL_SUT,Pass,"After live proxied login, header contains synthetic display name=true.",T3-FIREFOX-WINDOWS-039,evidence/firefox-windows/039-mobile-login-success.png,2026-08-02T13:04:48.283Z
N/A_TECHNICAL_TEST,firefox-windows,Firefox / Windows,YES,GUI-MOBILE-LOGIN-011,EXPO_WEB_DESKTOP_BROWSER,Not Observable,"Desktop/headless Expo Web cannot display a real mobile soft keyboard. Before={""width"":390,""height"":844,""visualHeight"":844}, after={""width"":390,""height"":844,""visualHeight"":844}.",T3-FIREFOX-WINDOWS-040,evidence/firefox-windows/040-mobile-soft-keyboard-not-observable.png,2026-08-02T13:04:51.818Z
N/A_TECHNICAL_TEST,firefox-windows,Firefox / Windows,YES,GUI-WEB-LOGIN-011,LIVE_LOCAL_SUT,Fail,First eight Tab targets: BUTTON:Sign In[1] > A:EShop[auto] > A:Giỏ hàng[auto] > A:Đăng nhập[auto] > A:Đăng ký[auto] > INPUT:text[auto] > INPUT:text[auto] > A:Quên mật khẩu?[auto]. Positive-tabindex submit precedes inputs=true.,T3-FIREFOX-WINDOWS-007,evidence/firefox-windows/007-web-login-keyboard-focus.png,2026-08-02T13:09:04.557Z
N/A_TECHNICAL_TEST,webkit-windows,Playwright WebKit / Windows,NO,GUI-WEB-LOGIN-001,LIVE_LOCAL_SUT,Fail,Heading is 'Đăng Ký'.,T3-WEBKIT-WINDOWS-001,evidence/webkit-windows/001-web-login-baseline.png,2026-08-02T12:59:10.044Z
N/A_TECHNICAL_TEST,webkit-windows,Playwright WebKit / Windows,NO,GUI-WEB-LOGIN-002,LIVE_LOCAL_SUT,Fail,"First label 'Username', input type 'text'.",T3-WEBKIT-WINDOWS-001,evidence/webkit-windows/001-web-login-baseline.png,2026-08-02T12:59:10.044Z
N/A_TECHNICAL_TEST,webkit-windows,Playwright WebKit / Windows,NO,GUI-WEB-LOGIN-003,LIVE_LOCAL_SUT,Fail,Password input type is 'text'.,T3-WEBKIT-WINDOWS-001,evidence/webkit-windows/001-web-login-baseline.png,2026-08-02T12:59:10.044Z
N/A_TECHNICAL_TEST,webkit-windows,Playwright WebKit / Windows,NO,GUI-WEB-LOGIN-009,LIVE_LOCAL_SUT,Fail,Submit button text is 'Sign In'.,T3-WEBKIT-WINDOWS-001,evidence/webkit-windows/001-web-login-baseline.png,2026-08-02T12:59:10.044Z
N/A_TECHNICAL_TEST,webkit-windows,Playwright WebKit / Windows,NO,GUI-WEB-LOGIN-004,LIVE_LOCAL_SUT,Pass,Empty email validity=false; message='Fill out this field'.,T3-WEBKIT-WINDOWS-002,evidence/webkit-windows/002-web-login-required-validation.png,2026-08-02T12:59:16.307Z
N/A_TECHNICAL_TEST,webkit-windows,Playwright WebKit / Windows,NO,GUI-WEB-LOGIN-005,LIVE_LOCAL_SUT,Pass,Empty password validity=false; message='Fill out this field'.,T3-WEBKIT-WINDOWS-002,evidence/webkit-windows/002-web-login-required-validation.png,2026-08-02T12:59:16.307Z
N/A_TECHNICAL_TEST,webkit-windows,Playwright WebKit / Windows,NO,GUI-WEB-LOGIN-006,LIVE_LOCAL_SUT,Pass,Inline red feedback shown: 'Đăng nhập thất bại. Vui lòng kiểm tra lại.'.,T3-WEBKIT-WINDOWS-003,evidence/webkit-windows/003-web-login-invalid-feedback.png,2026-08-02T12:59:20.103Z
N/A_TECHNICAL_TEST,webkit-windows,Playwright WebKit / Windows,NO,GUI-WEB-LOGIN-007,LIVE_LOCAL_SUT,Fail,Reached /forgot-password; SPA marker lost due to full document navigation.,T3-WEBKIT-WINDOWS-004,evidence/webkit-windows/004-web-login-forgot-navigation.png,2026-08-02T12:59:24.703Z
N/A_TECHNICAL_TEST,webkit-windows,Playwright WebKit / Windows,NO,GUI-WEB-LOGIN-008,LIVE_LOCAL_SUT,Pass,Reached /register; SPA marker preserved.,T3-WEBKIT-WINDOWS-005,evidence/webkit-windows/005-web-login-register-navigation.png,2026-08-02T12:59:28.204Z
N/A_TECHNICAL_TEST,webkit-windows,Playwright WebKit / Windows,NO,GUI-WEB-LOGIN-010,LIVE_LOCAL_SUT,Fail,Three wrong attempts returned HTTP 401/401/403; UI still says 'Đăng nhập thất bại. Vui lòng kiểm tra lại.'.,T3-WEBKIT-WINDOWS-006,evidence/webkit-windows/006-web-login-lockout-feedback.png,2026-08-02T12:59:34.504Z
N/A_TECHNICAL_TEST,webkit-windows,Playwright WebKit / Windows,NO,GUI-WEB-LOGIN-012,LIVE_LOCAL_SUT,Pass,"viewport=320, document scrollWidth=320, form right=271.0.",T3-WEBKIT-WINDOWS-008,evidence/webkit-windows/008-web-login-responsive-320.png,2026-08-02T12:59:38.870Z
N/A_TECHNICAL_TEST,webkit-windows,Playwright WebKit / Windows,NO,GUI-WEB-LOGIN-013,LIVE_LOCAL_SUT,Fail,Whitespace remained significant; login failed with 'Đăng nhập thất bại. Vui lòng kiểm tra lại.'.,T3-WEBKIT-WINDOWS-009,evidence/webkit-windows/009-web-login-trim.png,2026-08-02T12:59:43.302Z
N/A_TECHNICAL_TEST,webkit-windows,Playwright WebKit / Windows,NO,GUI-WEB-REGISTER-001,LIVE_LOCAL_SUT,Pass,Heading is 'Đăng Ký Tài Khoản'.,T3-WEBKIT-WINDOWS-010,evidence/webkit-windows/010-web-register-baseline.png,2026-08-02T12:59:45.728Z
N/A_TECHNICAL_TEST,webkit-windows,Playwright WebKit / Windows,NO,GUI-WEB-REGISTER-002,LIVE_LOCAL_SUT,Pass,Email input type is 'email'.,T3-WEBKIT-WINDOWS-010,evidence/webkit-windows/010-web-register-baseline.png,2026-08-02T12:59:45.728Z
N/A_TECHNICAL_TEST,webkit-windows,Playwright WebKit / Windows,NO,GUI-WEB-REGISTER-003,LIVE_LOCAL_SUT,Pass,"Password helper text is 'Tối thiểu 8 ký tự, có chữ hoa, chữ thường, số và một ký tự trong @$!%*?&.'.",T3-WEBKIT-WINDOWS-010,evidence/webkit-windows/010-web-register-baseline.png,2026-08-02T12:59:45.728Z
N/A_TECHNICAL_TEST,webkit-windows,Playwright WebKit / Windows,NO,GUI-WEB-REGISTER-008,LIVE_LOCAL_SUT,Pass,"Register button 'Đăng Ký' computed background rgb(37, 99, 235).",T3-WEBKIT-WINDOWS-010,evidence/webkit-windows/010-web-register-baseline.png,2026-08-02T12:59:45.728Z
N/A_TECHNICAL_TEST,webkit-windows,Playwright WebKit / Windows,NO,GUI-WEB-REGISTER-004,LIVE_LOCAL_SUT,Pass,Password123! produced HTTP 200 and final route http://localhost:5173/login.,T3-WEBKIT-WINDOWS-011,evidence/webkit-windows/011-web-register-special-character.png,2026-08-02T12:59:49.077Z
N/A_TECHNICAL_TEST,webkit-windows,Playwright WebKit / Windows,NO,GUI-WEB-REGISTER-005,LIVE_LOCAL_SUT,Pass,"Weak-password feedback shown: 'Mật khẩu phải có tối thiểu 8 ký tự, gồm chữ hoa, chữ thường, số và một ký tự đặc biệt trong @$!%*?&.'.",T3-WEBKIT-WINDOWS-012,evidence/webkit-windows/012-web-register-weak-feedback.png,2026-08-02T12:59:53.115Z
N/A_TECHNICAL_TEST,webkit-windows,Playwright WebKit / Windows,NO,GUI-WEB-REGISTER-006,LIVE_LOCAL_SUT,Fail,Second registration for the same email returned HTTP 200 and navigated as success.,T3-WEBKIT-WINDOWS-013,evidence/webkit-windows/013-web-register-duplicate.png,2026-08-02T12:59:57.179Z
N/A_TECHNICAL_TEST,webkit-windows,Playwright WebKit / Windows,NO,GUI-WEB-REGISTER-007,LIVE_LOCAL_SUT,Pass,Reached /login; SPA marker preserved.,T3-WEBKIT-WINDOWS-014,evidence/webkit-windows/014-web-register-login-navigation.png,2026-08-02T13:00:05.245Z
N/A_TECHNICAL_TEST,webkit-windows,Playwright WebKit / Windows,NO,GUI-WEB-REGISTER-009,LIVE_LOCAL_SUT,Pass,Empty name validity=false; message='Fill out this field'.,T3-WEBKIT-WINDOWS-015,evidence/webkit-windows/015-web-register-required.png,2026-08-02T13:00:09.103Z
N/A_TECHNICAL_TEST,webkit-windows,Playwright WebKit / Windows,NO,GUI-WEB-REGISTER-010,LIVE_LOCAL_SUT,Pass,Empty email validity=false; message='Fill out this field'.,T3-WEBKIT-WINDOWS-015,evidence/webkit-windows/015-web-register-required.png,2026-08-02T13:00:09.103Z
N/A_TECHNICAL_TEST,webkit-windows,Playwright WebKit / Windows,NO,GUI-WEB-REGISTER-011,LIVE_LOCAL_SUT,Pass,Payload submitted as text; script dialog observed=false.,T3-WEBKIT-WINDOWS-016,evidence/webkit-windows/016-web-register-xss.png,2026-08-02T13:00:10.936Z
N/A_TECHNICAL_TEST,webkit-windows,Playwright WebKit / Windows,NO,GUI-WEB-REGISTER-012,MOCKED_NETWORK_FAILURE,Pass,Aborted register request produced visible feedback 'Đăng ký thất bại.'.,T3-WEBKIT-WINDOWS-017,evidence/webkit-windows/017-web-register-network-error.png,2026-08-02T13:00:12.222Z
N/A_TECHNICAL_TEST,webkit-windows,Playwright WebKit / Windows,NO,GUI-ADMIN-LOGIN-001,LIVE_LOCAL_SUT,Pass,Admin heading is 'Admin Login'.,T3-WEBKIT-WINDOWS-018,evidence/webkit-windows/018-admin-login-baseline.png,2026-08-02T13:00:14.709Z
N/A_TECHNICAL_TEST,webkit-windows,Playwright WebKit / Windows,NO,GUI-ADMIN-LOGIN-002,LIVE_LOCAL_SUT,Fail,Admin login form contains 0 label elements for two inputs.,T3-WEBKIT-WINDOWS-018,evidence/webkit-windows/018-admin-login-baseline.png,2026-08-02T13:00:14.709Z
N/A_TECHNICAL_TEST,webkit-windows,Playwright WebKit / Windows,NO,GUI-ADMIN-LOGIN-008,LIVE_LOCAL_SUT,Pass,Admin password input type is 'password'.,T3-WEBKIT-WINDOWS-018,evidence/webkit-windows/018-admin-login-baseline.png,2026-08-02T13:00:14.709Z
N/A_TECHNICAL_TEST,webkit-windows,Playwright WebKit / Windows,NO,GUI-ADMIN-LOGIN-009,LIVE_LOCAL_SUT,Pass,"Without token, protected dashboard visible count=0; login form remains visible.",T3-WEBKIT-WINDOWS-018,evidence/webkit-windows/018-admin-login-baseline.png,2026-08-02T13:00:14.709Z
N/A_TECHNICAL_TEST,webkit-windows,Playwright WebKit / Windows,NO,GUI-ADMIN-LOGIN-003,LIVE_LOCAL_SUT,Fail,Native browser dialog captured with 'Đăng nhập thất bại'; inline feedback count=0.,T3-WEBKIT-WINDOWS-019,evidence/webkit-windows/019-admin-login-invalid-dialog.png,2026-08-02T13:00:17.627Z
N/A_TECHNICAL_TEST,webkit-windows,Playwright WebKit / Windows,NO,GUI-ADMIN-LOGIN-004,LIVE_LOCAL_SUT,Fail,Non-admin login produced native dialog 'Bạn không phải là admin!'; inline feedback count=0.,T3-WEBKIT-WINDOWS-020,evidence/webkit-windows/020-admin-login-nonadmin-dialog.png,2026-08-02T13:00:20.154Z
N/A_TECHNICAL_TEST,webkit-windows,Playwright WebKit / Windows,NO,GUI-ADMIN-LOGIN-005,LIVE_LOCAL_SUT,Pass,Dashboard visible=true; admin token stored=true.,T3-WEBKIT-WINDOWS-021,evidence/webkit-windows/021-admin-login-success.png,2026-08-02T13:00:21.625Z
N/A_TECHNICAL_TEST,webkit-windows,Playwright WebKit / Windows,NO,GUI-ADMIN-LOGIN-006,LIVE_LOCAL_SUT,Pass,"After reload, admin shell visible=true; token present=true.",T3-WEBKIT-WINDOWS-022,evidence/webkit-windows/022-admin-refresh-persistence.png,2026-08-02T13:00:22.688Z
N/A_TECHNICAL_TEST,webkit-windows,Playwright WebKit / Windows,NO,GUI-ADMIN-LOGIN-007,LIVE_LOCAL_SUT,Pass,"After logout, login form visible=true; token present=false.",T3-WEBKIT-WINDOWS-023,evidence/webkit-windows/023-admin-logout.png,2026-08-02T13:00:23.066Z
N/A_TECHNICAL_TEST,webkit-windows,Playwright WebKit / Windows,NO,GUI-ADMIN-CATEGORY-001,LIVE_LOCAL_SUT,Pass,Heading 'Quản lý Danh mục'; headers 'ID / Tên Danh Mục / Hành động'.,T3-WEBKIT-WINDOWS-024,evidence/webkit-windows/024-admin-category-baseline.png,2026-08-02T13:00:24.662Z
N/A_TECHNICAL_TEST,webkit-windows,Playwright WebKit / Windows,NO,GUI-ADMIN-CATEGORY-002,LIVE_LOCAL_SUT,Pass,Input placeholder 'Tên danh mục mới'; add button 'Thêm mới'.,T3-WEBKIT-WINDOWS-024,evidence/webkit-windows/024-admin-category-baseline.png,2026-08-02T13:00:24.662Z
N/A_TECHNICAL_TEST,webkit-windows,Playwright WebKit / Windows,NO,GUI-ADMIN-CATEGORY-005,LIVE_LOCAL_SUT,Fail,Edit-button count across category rows=0.,T3-WEBKIT-WINDOWS-024,evidence/webkit-windows/024-admin-category-baseline.png,2026-08-02T13:00:24.662Z
N/A_TECHNICAL_TEST,webkit-windows,Playwright WebKit / Windows,NO,GUI-ADMIN-CATEGORY-003,LIVE_LOCAL_SUT,Pass,Create HTTP 200; row visible; input reset=true.,T3-WEBKIT-WINDOWS-025,evidence/webkit-windows/025-admin-category-add.png,2026-08-02T13:00:25.351Z
N/A_TECHNICAL_TEST,webkit-windows,Playwright WebKit / Windows,NO,GUI-ADMIN-CATEGORY-004,MOCKED_WRITE_PREVENTION,Fail,"required attribute='null'; empty POST observed=true; payload={""name"":""""}.",T3-WEBKIT-WINDOWS-026,evidence/webkit-windows/026-admin-category-empty.png,2026-08-02T13:00:26.313Z
N/A_TECHNICAL_TEST,webkit-windows,Playwright WebKit / Windows,NO,GUI-ADMIN-CATEGORY-006,LIVE_LOCAL_SUT,Fail,Delete confirmation dialog observed=false.,T3-WEBKIT-WINDOWS-027,evidence/webkit-windows/027-admin-category-delete.png,2026-08-02T13:00:28.045Z
N/A_TECHNICAL_TEST,webkit-windows,Playwright WebKit / Windows,NO,GUI-ADMIN-CATEGORY-007,LIVE_LOCAL_SUT,Pass,Synthetic empty category 'TASK3_DELETE_webkit-windows-1785675545985' disappeared after delete.,T3-WEBKIT-WINDOWS-027,evidence/webkit-windows/027-admin-category-delete.png,2026-08-02T13:00:28.045Z
N/A_TECHNICAL_TEST,webkit-windows,Playwright WebKit / Windows,NO,GUI-ADMIN-CATEGORY-008,LIVE_LOCAL_SUT,Fail,Category referenced by synthetic product remained=false; error dialog=NONE. Backend allowed deletion=true.,T3-WEBKIT-WINDOWS-028,evidence/webkit-windows/028-admin-category-delete-in-use.png,2026-08-02T13:00:30.238Z
N/A_TECHNICAL_TEST,webkit-windows,Playwright WebKit / Windows,NO,GUI-ADMIN-CATEGORY-009,MOCKED_EMPTY_API_STATE,Fail,Mocked empty category response rendered rows=0; empty-state message count=0.,T3-WEBKIT-WINDOWS-029,evidence/webkit-windows/029-admin-category-empty-state.png,2026-08-02T13:00:32.369Z
N/A_TECHNICAL_TEST,webkit-windows,Playwright WebKit / Windows,NO,GUI-ADMIN-CATEGORY-010,MOCKED_SLOW_API,Fail,"During a 2.5-second category delay, loading indicator count=0.",T3-WEBKIT-WINDOWS-030,evidence/webkit-windows/030-admin-category-loading.png,2026-08-02T13:00:34.407Z
N/A_TECHNICAL_TEST,webkit-windows,Playwright WebKit / Windows,NO,GUI-ADMIN-CATEGORY-011,LIVE_LOCAL_SUT,Fail,Duplicate category POST returned HTTP 200; visible duplicate row count=1.,T3-WEBKIT-WINDOWS-031,evidence/webkit-windows/031-admin-category-duplicate.png,2026-08-02T13:00:36.115Z
N/A_TECHNICAL_TEST,webkit-windows,Playwright WebKit / Windows,NO,GUI-ADMIN-CATEGORY-012,LIVE_LOCAL_SUT,Pass,"260+ character row: document scrollWidth=1440, viewport=1440, white-space=normal.",T3-WEBKIT-WINDOWS-032,evidence/webkit-windows/032-admin-category-long-name.png,2026-08-02T13:00:38.549Z
N/A_TECHNICAL_TEST,webkit-windows,Playwright WebKit / Windows,NO,GUI-ADMIN-CATEGORY-013,MOCKED_SLOW_WRITE,Fail,Rapid double click generated 2 POST request(s); button disabled after completion=false.,T3-WEBKIT-WINDOWS-033,evidence/webkit-windows/033-admin-category-double-submit.png,2026-08-02T13:00:40.971Z
N/A_TECHNICAL_TEST,webkit-windows,Playwright WebKit / Windows,NO,GUI-MOBILE-LOGIN-001,LIVE_LOCAL_SUT,Pass,"Login heading visible=true. Runtime is Expo Web, not Expo Go.",T3-WEBKIT-WINDOWS-034,evidence/webkit-windows/034-mobile-login-baseline.png,2026-08-02T13:04:57.322Z
N/A_TECHNICAL_TEST,webkit-windows,Playwright WebKit / Windows,NO,GUI-MOBILE-LOGIN-002,LIVE_LOCAL_SUT,Fail,Visible Username label=true; standalone Email label=false.,T3-WEBKIT-WINDOWS-034,evidence/webkit-windows/034-mobile-login-baseline.png,2026-08-02T13:04:57.322Z
N/A_TECHNICAL_TEST,webkit-windows,Playwright WebKit / Windows,NO,GUI-MOBILE-LOGIN-003,LIVE_LOCAL_SUT,Pass,Rendered password input type is 'password'.,T3-WEBKIT-WINDOWS-034,evidence/webkit-windows/034-mobile-login-baseline.png,2026-08-02T13:04:57.322Z
N/A_TECHNICAL_TEST,webkit-windows,Playwright WebKit / Windows,NO,GUI-MOBILE-LOGIN-004,LIVE_LOCAL_SUT,Fail,Rendered submit label is 'Sign In'.,T3-WEBKIT-WINDOWS-034,evidence/webkit-windows/034-mobile-login-baseline.png,2026-08-02T13:04:57.322Z
N/A_TECHNICAL_TEST,webkit-windows,Playwright WebKit / Windows,NO,GUI-MOBILE-LOGIN-010,LIVE_LOCAL_SUT,Fail,"Sign In touch target bounding box={""x"":24,""y"":320,""width"":342,""height"":39} CSS px.",T3-WEBKIT-WINDOWS-034,evidence/webkit-windows/034-mobile-login-baseline.png,2026-08-02T13:04:57.322Z
N/A_TECHNICAL_TEST,webkit-windows,Playwright WebKit / Windows,NO,GUI-MOBILE-LOGIN-005,LIVE_LOCAL_SUT,Pass,Invalid-login feedback visible=true.,T3-WEBKIT-WINDOWS-035,evidence/webkit-windows/035-mobile-login-invalid-feedback.png,2026-08-02T13:04:58.802Z
N/A_TECHNICAL_TEST,webkit-windows,Playwright WebKit / Windows,NO,GUI-MOBILE-LOGIN-006,LIVE_LOCAL_SUT,Pass,"After Quay Lại, home login control count=1.",T3-WEBKIT-WINDOWS-036,evidence/webkit-windows/036-mobile-login-back.png,2026-08-02T13:04:59.511Z
N/A_TECHNICAL_TEST,webkit-windows,Playwright WebKit / Windows,NO,GUI-MOBILE-LOGIN-007,LIVE_LOCAL_SUT,Pass,Registration heading visible after navigation=true.,T3-WEBKIT-WINDOWS-037,evidence/webkit-windows/037-mobile-register-navigation.png,2026-08-02T13:05:03.275Z
N/A_TECHNICAL_TEST,webkit-windows,Playwright WebKit / Windows,NO,GUI-MOBILE-LOGIN-008,LIVE_LOCAL_SUT,Pass,Forgot-password heading visible after navigation=true.,T3-WEBKIT-WINDOWS-038,evidence/webkit-windows/038-mobile-forgot-navigation.png,2026-08-02T13:05:06.994Z
N/A_TECHNICAL_TEST,webkit-windows,Playwright WebKit / Windows,NO,GUI-MOBILE-LOGIN-009,LIVE_LOCAL_SUT,Pass,"After live proxied login, header contains synthetic display name=true.",T3-WEBKIT-WINDOWS-039,evidence/webkit-windows/039-mobile-login-success.png,2026-08-02T13:05:11.602Z
N/A_TECHNICAL_TEST,webkit-windows,Playwright WebKit / Windows,NO,GUI-MOBILE-LOGIN-011,EXPO_WEB_DESKTOP_BROWSER,Not Observable,"Desktop/headless Expo Web cannot display a real mobile soft keyboard. Before={""width"":390,""height"":844,""visualHeight"":844}, after={""width"":390,""height"":844,""visualHeight"":844}.",T3-WEBKIT-WINDOWS-040,evidence/webkit-windows/040-mobile-soft-keyboard-not-observable.png,2026-08-02T13:05:15.230Z
N/A_TECHNICAL_TEST,webkit-windows,Playwright WebKit / Windows,NO,GUI-WEB-LOGIN-011,LIVE_LOCAL_SUT,Fail,First eight Tab targets: BUTTON:Sign In[1] > INPUT:text[auto] > INPUT:text[auto] > BODY:EShopGiỏ hàngĐăng nhậpĐăng kýĐăng KýUsernameMật khẩuQuên mật khẩu?Sign InChưa có tài khoản? Đăng ký ngay© 2026 EShop SUT. Dành cho mục đích kiểm thử.[auto] > BUTTON:Sign In[1] > INPUT:text[auto] > INPUT:text[auto] > BODY:EShopGiỏ hàngĐăng nhậpĐăng kýĐăng KýUsernameMật khẩuQuên mật khẩu?Sign InChưa có tài khoản? Đăng ký ngay© 2026 EShop SUT. Dành cho mục đích kiểm thử.[auto]. Positive-tabindex submit precedes inputs=true.,T3-WEBKIT-WINDOWS-007,evidence/webkit-windows/007-web-login-keyboard-focus.png,2026-08-02T13:07:58.179Z
